"gross_margin","0.34","0.38","0.39","0.4","0.4","0.37","0.37","0.39","0.35","0.38","0.39"
"ebitda_margin","0.15","0.19","0.2","0.21","0.22","0.19","0.17","0.21","0.17","0.2","0.2"
"operating_margin","0.07000000000000001","0.09","0.12","0.15","0.15","0.12","0.09","0.14","0.11","0.13","0.14"
"pretax_margin","-0.04","0.02","0.03","0.04","0.09","0.06","0.03","0.1","0.07000000000000001","0.08","0.09"
"net_income_margin","-0.05","0.01","0.02","0.05","0.07000000000000001","0.22","0.03","0.09","0.06","0.07000000000000001","0.07000000000000001"
"fcf_margin","0.01","0.07000000000000001","0.12","0.07000000000000001","0.04","0.09","0.09","0.09","0.05","0.12","0.1"
"assets_to_equity","","5.51","5.97","4.8","2.88","2.46","2.33","2.16","2.09","2.05","2.02"
"equity_to_assets","","0.18","0.17","0.21","0.35","0.41","0.43","0.46","0.48","0.49","0.5"
"debt_to_equity","","3.28","3.59","2.77","1.29","1.02","0.89","0.77","0.75","0.72","0.7"
"debt_to_assets","","0.6","0.6","0.58","0.45","0.41","0.38","0.36","0.36","0.35","0.35"
"revenue_per_share","10.71","9.67","9.67","10.71","11.48","10.59","9.56","11.69","12.36","12.95","13.06"
"ebitda_per_share","1.64","1.84","1.98","2.3","2.5","1.98","1.63","2.42","2.16","2.53","2.67"
"operating_income_per_share","0.76","0.89","1.13","1.55","1.75","1.22","0.89","1.67","1.4","1.74","1.87"
"pretax_income_per_share","-0.44","0.15","0.33","0.39","1.04","0.68","0.24","1.18","0.9","1.04","1.18"
"fcf_per_share","0.07000000000000001","0.7","1.14","0.77","0.51","0.95","0.86","1.02","0.65","1.53","1.26"
"book_value_per_share","","4.2","3.76","5.03","8","10.32","10.9","11.71","11.97","12.86","13.07"
"tangible_book_per_share","","-11.09","-10.52","-9.800000000000001","-5.84","-3.17","-2.48","-0.75","-0.1","0.43","0.51"
"payout_ratio","","","","","","","","","","",""
"revenue_growth","","-0.1","","0.11","0.1","-0.08","-0.1","0.24","0.02","",""
"gross_profit_growth","","0.01","0.02","0.15","0.09","-0.14","-0.09","0.29","-0.07000000000000001","0.09",""
"ebitda_growth","","0.12","0.08","0.16","0.12","-0.21","-0.17","0.5","-0.14","0.12",""
"operating_income_growth","","0.16","0.27","0.38","0.16","-0.3","-0.27","0.92","-0.19","0.19",""
"pretax_income_growth","","1.33","1.23","0.18","1.77","-0.34","-0.64","3.93","-0.26","0.11",""
"net_income_growth","","1.18","1.32","1.62","0.62","1.81","-0.88","2.74","-0.26","0.05",""
"eps_diluted_growth","","1.18","1.31","1.63","0.58","1.82","-0.89","2.7","-0.23","0.09",""
"shares_diluted_growth","","","","","0.03","","","0.02","-0.03","-0.04",""
"cash_and_equiv_growth","","","0.57","0.07000000000000001","-0.25","0.5","-0.18","0.26","-0.12","0.25",""
"ppe_growth","","","-0.09","0.14","0.1","0.13","-0.03","-0.04","-0.03","-0.03",""
"total_assets_growth","","","-0.03","0.07000000000000001","-0.02","0.1","","0.01","-0.05","0.01",""
"total_equity_growth","","","-0.1","0.34","0.63","0.29","0.06","0.09","-0.01","0.03",""
"cfo_growth","","2.39","0.37","-0.15","-0.02","0.11","-0.11","0.24","-0.3","0.8100000000000001",""
"capex_growth","","-0.21","0.29","-0.88","-0.64","0.57","0.19","-0.34","","0.23",""
"fcf_growth","","9.529999999999999","0.61","-0.32","-0.33","0.88","-0.09","0.21","-0.38","1.24",""
"shares_eop","283.975","283.975","283.975","283.975","289.848","290.157","290.853","291.282","282.579","264.26","261.38"
"dividends","","","","","","","","","","",""
"price_to_earnings","","","","","15.64","5.79","46.74","15.6","14.6","15.23","18.77"
"price_to_book","","","","","1.64","1.33","1.17","1.33","0.9399999999999999","1","1.32"
"price_to_sales","","","","","1.15","1.29","1.33","1.33","0.91","0.99","1.31"
"price_to_tangible_book","","","","","-2.25","-4.31","-5.13","-20.71","-115.56","29.78","34.04"
"price_to_fcf","","","","","26.04","14.42","14.8","15.21","17.13","8.42","13.48"
"market_cap","","","","","3837.58752","3992.56032","3711.28428","4634.29662","3224.22639","3546.3692","4626.64895"
"period_end_price","","","","","13.24","13.76","12.76","15.91","11.41","13.42","13.42"
