"assets_to_equity","1.46","6.58","7.79","9.42","2.68","3.11","2.96","3.33","3.23","3.23","3.12","3.41","3.44","3.61","3.6","3.99","4.51","5.08","5.74","76.34999999999999","39.62","21.56","12.88","13.79"
"equity_to_assets","0.6899999999999999","0.15","0.13","0.11","0.37","0.32","0.34","0.3","0.31","0.31","0.32","0.29","0.29","0.28","0.28","0.25","0.22","0.2","0.17","0.01","0.03","0.05","0.08","0.07000000000000001"
"debt_to_equity","","","3.22","","0.55","0.89","0.89","1.11","1.02","1.08","1.05","1.12","1.1","1.24","1.2","1.36","1.38","1.68","2.45","45.81","20.19","9.9","5.59","5.41"
"debt_to_assets","","","0.41","","0.21","0.29","0.3","0.33","0.32","0.33","0.34","0.33","0.32","0.34","0.33","0.34","0.31","0.33","0.43","0.6","0.51","0.46","0.43","0.39"
"revenue_per_share","37.65","36.61","40.08","41.53","43.96","50.8","54.87","53.59","50.59","30.8","29.52","31.13","33.41","34.53","36.05","38.73","47.27","52","54.97","8.77","28.86","72.04000000000001","98.48999999999999","98.55"
"ebitda_per_share","1.62","2.36","0.26","1.82","0.77","1.97","2.04","1.59","1.88","1.71","2.03","2.2","2.46","2.54","2.63","2.54","2.26","3.23","3.65","-5.5","0.03","4.97","6.79","5.8"
"operating_income_per_share","-2.81","1.4","-0.68","0.87","-0.2","-0.01","0.25","-0.36","-0.09","-0.25","0.15","-0.1","0.5600000000000001","0.6899999999999999","0.66","0.97","0.44","1.36","1.53","-7.79","-1.89","3.03","4.56","3.54"
"pretax_income_per_share","-3.78","0.48","1.01","0.22","-1.03","0.5600000000000001","-0.62","-4.69","-1.39","-1.15","-0.53","-0.71","-0.03","-0.5","0.03","0.24","-0.05","0.63","0.88","-8.75","-2.81","2.18","3.87","3.36"
"fcf_per_share","","","1.02","0.6899999999999999","-1.17","-5.62","0.26","-0.66","2.02","0.5","0.15","1.3","1.53","0.77","0.82","2.1","1.88","3.38","0.7","-6.11","7.49","6.41","4.04","3.42"
"book_value_per_share","54.79","3.42","2.84","2.32","9.92","11.02","13.57","9.76","8.779999999999999","9.789999999999999","8.91","8.289999999999999","8.51","8.31","8.51","8.4","8.109999999999999","8.06","9.109999999999999","0.65","1.67","3.3","6.41","6.33"
"tangible_book_per_share","54.79","3.42","0.73","2.32","7.69","3.37","1.09","0.31","0.6","-6.02","-4.84","-4.86","-4.48","-4.42","-5.18","-6.09","-5.81","-5.69","-6.3","-15.15","-16.68","-13.76","-11.9","-12.15"
"payout_ratio","","","","","","","","","","","","","","","","","","","","","","","",""
"revenue_growth","","-0.03","0.09","0.04","0.05","0.12","0.14","0.09","0.02","0.21","0.06","0.08","0.11","0.06","0.06","0.08","0.24","0.11","0.07000000000000001","-0.84","2.37","1.66","0.36",""
