"tangible_book_per_share","","-35.85","-27.16","-22.48","-21.1","-19.53","-27.08","-22.97","-21.08","-46.16","-41.29","-30.76","-26.27","-28.2","-27.88"
"payout_ratio","","","","","","","","","","","","","","0.2","0.25"
"revenue_growth","","0.07000000000000001","0.04","-0.02","0.07000000000000001","-0.02","0.33","0.09","0.11","0.13","0.32","0.18","0.05","-0.13",""
"gross_profit_growth","","0.11","0.2","0.04","-0.05","0.13","0.48","0.09","0.02","0.13","0.49","0.04","-0.05","-0.03",""
"ebitda_growth","","0.26","0.17","0.04","-0.05","0.1","0.48","0.12","0.05","0.09","0.45","0.04","-0.05","-0.04",""
"operating_income_growth","","0.59","0.35","0.12","-0.14","0.22","0.46","0.23","0.05","0.06","0.49","0.07000000000000001","-0.06","-0.07000000000000001",""
"pretax_income_growth","","-1.14","1.01","20.25","-0.21","0.82","1.52","0.46","0.06","0.03","0.46","0.27","0.03","-0.21",""
"net_income_growth","","-1.65","1.01","27.5","0.11","0.37","1.74","0.44","0.46","-0.19","0.38","0.31","0.05","-0.2",""
"eps_diluted_growth","","-1.65","1.01","25.67","0.06","0.37","1.7","0.35","0.43","-0.18","0.38","0.28","0.09","-0.14",""
"shares_diluted_growth","","","0.3","0.06","0.02","0.02","0.01","0.06","0.02","","","0.02","-0.04","-0.07000000000000001",""
"cash_and_equiv_growth","","","1.07","0.63","-0.09","0.77","0.42","-0.05","0.25","0.97","","0.45","0.29","-0.15",""
"ppe_growth","","","-0.03","0.04","0.08","-0.05","0.72","0.06","0.05","0.89","0.09","0.02","-0.07000000000000001","0.07000000000000001",""
"total_assets_growth","","","-0.02","0.01","0.02","-0.04","0.52","0.11","0.08","0.8","0.01","0.07000000000000001","-0.05","-0.02",""
"total_equity_growth","","","-0.02","0.59","0.42","0.43","4.4","3.59","0.41","0.13","0.29","0.52","0.01","0.01",""
"cfo_growth","","1.92","0.46","-0.03","0.14","0.2","0.35","0.14","0.03","0.2","0.27","0.03","-0.01","0.03",""
"capex_growth","","0.28","-0.44","-0.04","0.1","0.16","-0.6","0.07000000000000001","-0.24","-0.2","-0.46","-0.16","-0.02","",""
"fcf_growth","","2.5","0.49","-0.1","0.4","0.45","0.25","0.24","-0.05","0.2","0.18","-0.05","-0.03","0.06",""
"shares_eop","86.64400000000001","86.64400000000001","112.6","115.825","117.929","119.9","122","130.9","131.4","132.3","133.6","135.5","124.2","115.5","114.4"
"dividends","","","","","","","","","","","","","","1","1.05"
"price_to_earnings","","","","40.58","47.25","41.92","22.67","21.66","12.82","12.86","11.55","11.25","7.54","11.74","13.79"
"price_to_book","","","","-11.8","-26.11","-55.47","24.21","7.26","4.43","3.21","3.09","2.59","1.81","2.22","2.11"
"price_to_sales","","","","0.5","0.6","0.74","0.82","1.04","0.8100000000000001","0.59","0.55","0.6","0.4","0.5600000000000001","0.57"
"price_to_tangible_book","","","","-0.86","-1.16","-1.5","-1.58","-2.42","-2.23","-0.84","-1.16","-1.94","-1.66","-2.06","-2.11"
"price_to_fcf","","","","10.28","9.449999999999999","7.89","9.4","10.43","9.48","6.48","6.82","9.130000000000001","6.6","7.72","8.58"
"market_cap","","","","2313.02525","2976.52796","3605.393","5349.7","7364.434","6358.446","5195.421","6455.552","8249.24","5779.026","7150.605","6949.152"
"period_end_price","","","","19.97","25.24","30.07","43.85","56.26","48.39","39.27","48.32","60.88","46.53","61.91","61.91"
