"payout_ratio","","","","","-0.03","0.13","0.01","0.03","0.05","0.07000000000000001","0.05","0.06","0.09","0.18","0.41","-1.01","0.78","0.97","0.54","0.82","0.28","0.09","0.2","0.28"
"revenue_growth","","-0.13","0.37","0.19","0.19","0.03","0.36","0.42","-0.33","0.52","0.54","","-0.1","-0.13","-0.09","-0.14","0.12","0.07000000000000001","0.04","-0.1","0.59","0.71","-0.41",""
"gross_profit_growth","","1.33","0.24","5.28","-0.03","-0.3","3.55","0.82","-0.31","0.41","1.45","0.08","-0.19","-0.29","-0.13","-0.46","-0.49","1.11","0.28","-0.32","1.98","1.46","-0.57",""
"ebitda_growth","","0.86","0.7","47.05","-0.09","-0.3","3.14","0.82","-0.38","0.88","1.17","0.06","-0.18","-0.28","-0.1","-0.3","-0.12","0.44","0.12","-0.18","1.06","1.09","-0.51",""
"operating_income_growth","","0.86","0.7","27.65","-0.07000000000000001","-0.48","7.44","0.91","-0.41","0.58","1.58","0.06","-0.2","-0.32","-0.17","-0.55","-0.6","2.09","0.29","-0.36","2.65","1.55","-0.6",""
"pretax_income_growth","","0.6899999999999999","0.3","4.34","-0.15","-0.43","9.779999999999999","1.06","-0.41","-0.01","2.85","0.07000000000000001","-0.22","-0.01","-0.52","-1.21","0.45","5.38","0.41","-0.4","2.33","2.3","-0.5600000000000001",""
"net_income_growth","","0.62","0.35","4.68","-1.58","1.85","10.19","0.84","-0.47","-0.04","3.41","0.2","-0.21","-0.05","-0.5","-1.4","2.29","-0.19","0.7","-0.36","1.89","2.65","-0.54",""
"eps_diluted_growth","","0.62","0.35","4.73","-1.58","1.85","9.949999999999999","0.85","-0.39","-0.28","3.12","0.3","-0.13","0.09","-0.45","-1.4","2.29","-0.19","0.8","-0.34","1.88","2.86","-0.52",""
"shares_diluted_growth","","","","","","","0.03","-0.01","-0.13","0.33","0.07000000000000001","-0.08","-0.09","-0.13","-0.08","-0.01","","","-0.05","-0.03","","-0.06","-0.05",""
"cash_and_equiv_growth","","","0.37","-0.35","-0.25","-0.32","13.43","0.71","0.12","0.14","0.51","0.88","-0.25","0.17","-0.86","3.07","-0.28","-0.18","-0.58","1.38","1.38","0.43","-0.13",""
"ppe_growth","","","","","-0.02","-0.05","0.04","0.06","0.2","3.95","-0.05","0.04","0.05","0.35","0.55","0.13","-0.05","-0.06","-0.02","-0.07000000000000001","-0.07000000000000001","-0.09","0.11",""
"total_assets_growth","","","0.07000000000000001","0.09","-0.21","0.05","0.5600000000000001","0.19","0.04","2.51","0.02","0.13","0.05","0.05","0.13","0.19","-0.11","-0.06","-0.04","-0.01","0.03","0.08","0.08",""
"total_equity_growth","","","-0.01","0.09","-0.04","0.01","0.54","0.12","0.29","1.54","0.11","0.27","-0.13","-0.16","-0.04","0.48","0.03","-0.14","-0.02","-0.01","0.08","0.3","0.07000000000000001",""
"cfo_growth","","","","","-0.6","0.48","2.39","-0.07000000000000001","0.07000000000000001","0.75","0.74","0.14","-0.38","-0.03","-0.15","-0.49","1.64","-0.08","0.01","-0.18","1.33","0.34","-0.28",""
"capex_growth","","","","-0.17","-0.51","-0.17","-0.7","-0.3","-0.72","-0.07000000000000001","0.2","-1.63","-0.6","-1.22","-0.37","0.11","0.79","0.13","0.16","0.08","-0.67","0.12","-0.1",""
"fcf_growth","","","","11.78","-0.72","0.67","3.08","-0.14","-0.1","1.09","0.98","-0.01","-0.65","-1.58","-2.32","-0.26","1.75","-0.07000000000000001","0.06","-0.21","1.55","0.44","-0.34",""
"shares_eop","275","275","275","275","275.139","275.861","281.282","241.966","242.85","356.336","327.103","314.753","279.241","241.673","233.082","233.114","233.287","222.818","216.024","213.955","207.576","195.604","188.188","182.78"
"dividends","","","","","","0.02","0.02","0.08","0.08","0.08","0.2","0.32","0.44","1","1.2","1.2","1.2","1.2","1.2","1.2","1.2","1.5","1.6","1.7"
"price_to_earnings","","","","","-21.52","42.5","16.61","3.47","12.06","27.58","6.16","6.92","8.890000000000001","9.48","13.59","-26.49","27.72","33.43","20.92","26.13","16.02","4.98","9.81","13.23"
"price_to_book","","","","","1.09","1.81","5.14","1.76","2.53","2.17","1.92","2.04","2.39","2.88","2.17","1.13","1.48","1.69","1.83","1.48","2.43","2.12","1.79","1.92"
"price_to_sales","","","","","0.43","0.7","2.25","0.61","1.69","2.43","1.56","2.1","2.38","2.78","2.21","1.99","2.4","2.19","2.25","2.01","2.25","1.49","2.26","2.52"
"price_to_tangible_book","","","","","1.09","1.82","5.14","1.76","2.53","4.1","3.37","3.07","3.95","5.4","5.17","1.83","2.37","2.97","3.26","2.65","3.77","2.9","2.8","3.09"
"price_to_fcf","","","","","9.710000000000001","9.81","10.51","4.69","9.68","10.11","5.03","6.84","19.85","-34.94","-7.61","-4.64","8.42","8.81","8.81","8.960000000000001","6.23","4.9","6.62","8.869999999999999"
"market_cap","","","","","839.17395","1415.16693","6191.01682","2378.52578","4410.156","9631.76208","9485.986999999999","12788.41439","13015.42301","13173.59523","9512.076419999999","7338.42872","9924.028979999999","9694.811180000001","10312.98576","8282.198050000001","14692.22928","16665.4608","14960.946","15335.603"
"period_end_price","","","","","3.05","5.13","22.01","9.83","18.16","27.03","29","40.63","46.61","54.51","40.81","31.48","42.54","43.51","47.74","38.71","70.78","85.2","79.5","79.5"
