"cff_other","","","","8.8817841970013E-16","0.06800000000001201","0.144","1.889","0.215","0.70699999999999","0.14","-0.16200000000001","-1.308","-0.474","-0.12600000000001","-0.696","7.105427357601E-15","-0.48999999999999","-0.123","-2.2","-16.7","-34.7","-12.9","-6.1"
"cf_cff","","","","6.182","-144.046","20.81","-18.805","2.34","-151.092","-30.154","-82.089","-17.941","26.642","-62.073","-216.624","-4.138","25.78","-9.339","-54.3","-122.4","520.4","-57.1","-48.4"
"ebitda","0.074","-6.473","69.357","14.762","312.604","72.212","77.095","88.205","82.077","93.85899999999999","94.595","99.148","106","116.325","182.762","203.848","229.596","244.703","284.6","311.4","346.1","262.6","256.8"
"capex","","","","-6.232","-6.963","-6.966","-6.852","-3.636","-9.561","-5.057","-10.517","-9.428000000000001","-75.06100000000001","-50.393","-19.707","-43.684","-17.126","-68.375","-72.5","-25.5","-52.8","-44","-43.7"
"fcf","","","","-1.691","186.801","21.857","71.32599999999999","43.47","51.459","73.90000000000001","64.60599999999999","45.675","20.552","66.813","399.418","12.378","222.401","153.267","138.6","239.1","-23.4","50.1","95.8"
"book_value","-100.192","-242.597","","-101.082","-31.367","150.066","219.498","289.688","230.039","279.666","275.668","326.401","307.741","275.712","560.236","724.025","969.0650000000001","1167.874","1407.64","1550.2","1338.9","1364.8","1365.2"
"tangible_book_value","-100.192","-242.597","","-105.469","-36.407","144.029","211.64","279.411","219.094","267.825","225.481","275.504","258.991","227.762","511.08","676.285","917.8440000000001","1118.273","1230.511","1377.4","170.9","304.8","333.3"
"roa","","-0.19","-0.19","0.66","1.4","0.21","0.12","0.16","0.22","0.19","0.17","0.14","0.14","0.14","0.44","0.14","0.19","0.15","0.15","0.13","0.06","0.03","0.03"
"roe","","0.06","0.07000000000000001","-0.66","-8.24","0.41","0.17","0.21","0.28","0.25","0.22","0.19","0.23","0.29","0.74","0.19","0.23","0.18","0.19","0.16","0.1","0.06","0.06"
"roic","","0.06","0.07000000000000001","-0.93","60.8","0.33","0.16","0.21","0.28","0.25","0.22","0.19","0.19","0.19","0.61","0.19","0.23","0.18","0.18","0.15","0.07000000000000001","0.03","0.03"
"roce","","-0.18","3.43","0.32","4.05","0.51","0.35","0.31","0.28","0.33","0.3","0.28","0.24","0.22","0.31","0.27","0.23","0.2","0.19","0.18","0.1","0.06","0.06"
"rotce","","-0.18","3.43","0.34","4.31","0.53","0.36","0.32","0.29","0.34","0.33","0.34","0.28","0.25","0.34","0.29","0.25","0.21","0.21","0.2","0.15","0.11","0.11"
"gross_margin","0.52","0.52","1","0.6","0.73","0.71","0.71","0.71","0.7","0.67","0.66","0.66","0.67","0.65","0.67","0.66","0.67","0.67","0.65","0.65","0.52","0.49","0.49"
"ebitda_margin","","-0.14","1","0.14","1.39","0.28","0.25","0.25","0.2","0.21","0.19","0.18","0.18","0.18","0.26","0.26","0.27","0.26","0.25","0.25","0.17","0.13","0.13"
"operating_margin","","-0.14","1","0.11","1.38","0.26","0.23","0.24","0.19","0.2","0.17","0.16","0.16","0.16","0.23","0.23","0.24","0.24","0.22","0.22","0.1","0.08","0.08"
"pretax_margin","","-0.15","","0.07000000000000001","1.4","0.27","0.24","0.24","0.27","0.2","0.17","0.14","0.17","0.18","0.61","0.24","0.25","0.25","0.23","0.22","0.09","0.04","0.04"
"net_income_margin","","-0.15","-0.06","0.31","0.8100000000000001","0.16","0.1","0.15","0.18","0.15","0.13","0.11","0.12","0.13","0.44","0.16","0.23","0.21","0.21","0.19","0.07000000000000001","0.04","0.04"
"fcf_margin","","","","-0.02","0.83","0.09","0.23","0.12","0.13","0.17","0.13","0.08","0.04","0.11","0.5600000000000001","0.02","0.26","0.16","0.12","0.19","-0.01","0.02","0.05"
"assets_to_equity","-0.33","-0.35","","-1","2.79","1.57","1.34","1.23","1.35","1.31","1.36","1.34","1.84","2.18","1.46","1.25","1.19","1.2","1.22","1.22","2.4","2.23","2.17"
"equity_to_assets","-3.07","-2.86","","-1","0.36","0.64","0.75","0.8100000000000001","0.74","0.76","0.74","0.74","0.54","0.46","0.68","0.8","0.84","0.84","0.82","0.82","0.42","0.45","0.46"
"debt_to_equity","","","","-0.29","0.37","0.21","","","","","0.01","","0.41","0.67","","","","0.01","0.02","0.02","0.75","0.7","0.6899999999999999"
"debt_to_assets","","","","0.29","0.13","0.13","","","","","0.01","","0.22","0.31","","","","0.01","0.02","0.01","0.31","0.31","0.32"
"revenue_per_share","4.19","4.99","7.39","8.23","11.04","4.28","5.1","5.8","6.69","7.21","8.449999999999999","9.52","10.56","11.73","13.4","14.14","15.32","16.42","19.72","21.48","36.88","37.86","36.55"
"ebitda_per_share","0.01","-0.6899999999999999","7.39","1.13","15.38","1.21","1.28","1.47","1.35","1.54","1.62","1.72","1.91","2.17","3.44","3.65","4.1","4.29","4.91","5.4","6.27","4.85","4.75"
"operating_income_per_share","0.01","-0.6899999999999999","7.39","0.9","15.2","1.12","1.19","1.37","1.25","1.42","1.46","1.53","1.68","1.87","3.12","3.29","3.72","3.87","4.4","4.78","3.8","3.04","2.97"
"pretax_income_per_share","-0.02","-0.74","","0.5600000000000001","15.47","1.14","1.2","1.37","1.77","1.42","1.44","1.32","1.84","2.17","8.15","3.33","3.81","4.1","4.55","4.76","3.5","1.63","1.6"
"fcf_per_share","","","","-0.13","9.19","0.37","1.19","0.72","0.85","1.21","1.11","0.79","0.37","1.24","7.51","0.22","3.97","2.68","2.39","4.14","-0.42","0.93","1.77"
"book_value_per_share","-10.8","-25.88","","-7.71","-1.54","2.51","3.65","4.81","3.8","4.6","4.72","5.68","5.54","5.13","10.53","12.96","17.29","20.45","24.27","26.87","24.26","25.23","25.19"
"tangible_book_per_share","-10.8","-25.88","","-8.050000000000001","-1.79","2.41","3.52","4.64","3.61","4.4","3.86","4.79","4.66","4.24","9.609999999999999","12.1","16.38","19.58","21.22","23.87","3.1","5.63","6.15"
"payout_ratio","","","","","","","","","","","","","","","","","","","","","","",""
