"rotce","","0.14","0.06","0.15","0.27","0.31","0.39","0.48","0.49","0.43","0.39","0.28","0.27","0.26","0.29","0.29"
"gross_margin","0.3","0.33","0.3","0.33","0.35","0.34","0.35","0.36","0.36","0.36","0.36","0.4","0.41","0.41","0.41","0.42"
"ebitda_margin","0.07000000000000001","0.1","0.06","0.08","0.12","0.13","0.14","0.15","0.16","0.15","0.15","0.21","0.21","0.21","0.18","0.19"
"operating_margin","0.02","0.06","0.02","0.05","0.09","0.1","0.11","0.13","0.13","0.13","0.13","0.16","0.17","0.17","0.15","0.15"
"pretax_margin","-0.01","0.03","-0.01","0.04","0.08","0.1","0.1","0.12","0.12","0.1","0.1","0.14","0.15","0.14","0.11","0.11"
"net_income_margin","-0.01","0.02","-0.01","0.04","0.06","0.04","0.07000000000000001","0.08","0.09","0.07000000000000001","0.07000000000000001","0.15","0.16","0.15","0.09","0.09"
"fcf_margin","0.09","0.04","0.03","0.07000000000000001","0.05","0.03","0.07000000000000001","0.1","0.08","0.08","0.09","0.19","0.1","0.07000000000000001","0.17","0.13"
"assets_to_equity","-26.31","-77.58","1.71","1.62","1.57","1.79","1.99","2.17","2.12","2.74","2.59","2.65","2.59","2.93","2.86","2.98"
"equity_to_assets","-0.04","-0.01","0.58","0.62","0.64","0.5600000000000001","0.5","0.46","0.47","0.37","0.39","0.38","0.39","0.34","0.35","0.34"
"debt_to_equity","-0.16","-0.36","0.19","0.14","0.13","0.3","0.48","0.61","0.58","1.07","0.96","0.98","0.92","1.33","1.23","1.4"
"debt_to_assets","0.01","","0.11","0.08","0.09","0.17","0.24","0.28","0.27","0.39","0.37","0.37","0.36","0.45","0.43","0.47"
"revenue_per_share","19.39","20.85","21.45","18.87","21.62","24.13","28.09","31.59","33.91","37.47","40.8","25.83","34.42","35.97","36.23","36.87"
"ebitda_per_share","1.3","2.05","1.24","1.58","2.55","3.06","3.85","4.88","5.37","5.72","6.2","5.39","7.29","7.67","6.67","6.98"
"operating_income_per_share","0.46","1.33","0.53","0.97","2.03","2.47","3.15","4.1","4.53","4.7","5.12","4.22","5.93","6.21","5.34","5.54"
"pretax_income_per_share","-0.22","0.54","-0.28","0.8100000000000001","1.81","2.36","2.82","3.69","4.07","3.67","4.07","3.56","5.21","5.08","4.06","4.17"
"fcf_per_share","1.81","0.91","0.6899999999999999","1.25","1.17","0.83","1.84","3.18","2.79","3.1","3.58","4.82","3.4","2.44","6.26","4.93"
"book_value_per_share","-1.03","-0.35","13.69","14.36","15.49","13.61","15.05","14.97","16.7","14.89","17.18","19.8","21.97","15.89","17.96","17.96"
"tangible_book_per_share","-15.04","-14.3","0.35","1.92","3.45","0.83","-1.83","-3.66","-3.04","-7.84","-5.88","-7.42","4","-4.22","-7.58","-8.369999999999999"
"payout_ratio","","","","","0.22","0.51","0.29","0.24","0.24","0.3","0.29","0.24","0.19","0.21","0.29","0.28"
"revenue_growth","","0.08","0.03","-0.06","0.18","0.08","0.14","0.09","0.06","0.04","0.05","-0.37","0.33","-0.02","-0.02",""
"gross_profit_growth","","0.17","-0.06","0.05","0.24","0.06","0.16","0.14","0.07000000000000001","0.02","0.05","-0.29","0.34","-0.01","-0.01",""
"ebitda_growth","","0.57","-0.39","0.36","0.67","0.16","0.23","0.23","0.09","","0.04","-0.14","0.35","-0.01","-0.15",""
"operating_income_growth","","1.9","-0.61","0.98","1.15","0.18","0.25","0.26","0.09","-0.02","0.05","-0.18","0.4","-0.01","-0.16",""
"pretax_income_growth","","3.39","-1.52","4.1","1.3","0.26","0.17","0.27","0.09","-0.15","0.07000000000000001","-0.13","0.46","-0.08","-0.22",""
"net_income_growth","","2.52","-1.56","4.33","0.9399999999999999","-0.31","0.99","0.31","0.14","-0.18","0.11","0.28","0.4","-0.11","-0.41",""
"eps_diluted_growth","","2.52","-1.56","4.09","0.89","-0.29","1.03","0.36","0.16","-0.12","0.15","0.29","0.41","-0.06","-0.39",""
"shares_diluted_growth","","","","0.07000000000000001","0.03","-0.03","-0.02","-0.03","-0.01","-0.06","-0.03","-0.01","","-0.06","-0.03",""
"cash_and_equiv_growth","","0.05","0.99","1.78","-0.28","-0.21","0.24","0.05","0.28","-0.19","0.48","0.08","0.02","0.51","-0.43",""
"ppe_growth","","-0.07000000000000001","-0.04","-0.03","-0.08","0.15","0.16","0.06","0.12","0.1","0.22","0.1","-0.26","0.13","0.27",""
"total_assets_growth","","0.02","-0.15","0.06","0.08","-0.03","0.2","0.05","0.07000000000000001","0.08","0.05","0.17","0.08","-0.23","0.07000000000000001",""
"total_equity_growth","","0.66","39.7","0.12","0.11","-0.15","0.08","-0.04","0.1","-0.16","0.11","0.14","0.1","-0.32","0.1",""
"cfo_growth","","-0.48","0.26","0.61","0.05","-0.11","0.61","0.52","-0.08","0.01","0.05","0.3","-0.17","-0.18","0.86",""
"capex_growth","","-0.77","-27.35","-0.09","-0.29","-0.32","-0.01","-0.16","-0.11","0.09","0.12","-0.14","-0.42","-0.15","-0.04",""
"fcf_growth","","-0.5","-0.24","0.9399999999999999","-0.03","-0.31","1.17","0.67","-0.13","0.04","0.11","0.34","-0.3","-0.33","1.5",""
"shares_eop","155.1","155.1","156","163.856","166.668","158.14","159.906","153.412","151.907","140.499","139.555","138.66","135.064","128.041","126.287","125.08"
"dividends","","","","","0.3","0.48","0.5600000000000001","0.64","0.72","0.8","0.88","0.96","1.04","1.12","0.92","0.93"
"price_to_earnings","","","-63.78","34.47","28.34","38.7","24.08","16.96","18.8","11.71","18.04","18.37","15.97","10.65","23.77","25.54"
"price_to_book","","","1.07","1.72","2.45","2.7","3.09","2.97","3.42","2.09","3.21","3.66","4.03","3.5","4.19","4.66"
"price_to_sales","","","0.68","1.31","1.76","1.52","1.66","1.41","1.68","0.83","1.35","2.81","2.57","1.55","2.08","2.26"
"price_to_tangible_book","","","41.28","12.8","11.03","44.08","-25.43","-12.13","-18.77","-3.98","-9.369999999999999","-9.77","22.12","-13.19","-9.93","-10.01"
"price_to_fcf","","","21.24","19.69","32.37","44.11","25.22","13.98","20.41","10.05","15.42","15.04","26","22.84","12.03","16.88"
"market_cap","","","2270.424","4091.812032","6509.21874","6118.12032","7584.501486","7008.934044","8884.888523","4561.440534","7792.7512","10157.81562","12339.041848","7312.42151","9615.492179999999","10633.45129"
"period_end_price","","","14.55","24.97","39.06","38.69","47.43","45.69","58.49","32.47","55.84","73.26000000000001","91.36","57.11","76.14","76.14"
